1453              
139	-0.625480	-0.430886	-0.987546	1.791690	0.603922
140	-0.596734	-0.430204	-0.993900	2.380738	0.667974
141	-0.569430	-0.430545	-0.990726	6.258641	0.681046
142	-0.541224	-0.430204	-0.993900	2.577088	0.679739
143	-0.515100	-0.431570	-0.981172	3.509748	0.636601
144	-0.489981	-0.433983	-0.958703	2.380738	0.609150
145	-0.464580	-0.436423	-0.935981	5.031457	0.543791
146	-0.438537	-0.438537	-0.916300	5.129632	0.475817
147	-0.408924	-0.437126	-0.929442	0.736311	0.598693
148	-0.378893	-0.435026	-0.948996	3.853360	0.631373
149	-0.350266	-0.434330	-0.955472	3.828816	0.656209
150	-0.323279	-0.435724	-0.942499	0.539961	0.521569
151	-0.297554	-0.439246	-0.909698	2.797981	0.386928
152	-0.272743	-0.445002	-0.856098	2.797981	0.308497
153	-0.247274	-0.450911	-0.801075	5.645049	0.224837
154	-0.222994	-0.460854	-0.708478	0.711767	0.133333
155	-0.691675	-0.426778	-0.751718	5.890486	0.545098
156	-0.632502	-0.407612	-0.942499	3.239767	0.445752
157	-0.598155	-0.403407	-0.984362	1.938952	0.679739
158	-0.572606	-0.405014	-0.968363	1.816233	0.620915
159	-0.544674	-0.405014	-0.968363	2.920699	0.628758
160	-0.518394	-0.406309	-0.955472	0.049087	0.640523
161	-0.492341	-0.407939	-0.939242	5.276894	0.609150
162	-0.465327	-0.408924	-0.929442	5.694137	0.583007
163	-0.448676	-0.419730	-0.821879	1.398990	0.588235
164	-0.407612	-0.407612	-0.942499	1.079922	0.615686
165	-0.377684	-0.405660	-0.961928	2.037126	0.665359
166	-0.349150	-0.405014	-0.968363	4.982369	0.681046
167	-0.323020	-0.407286	-0.945750	4.933282	0.491503
168	-0.297794	-0.411240	-0.906388	0.441786	0.409150
169	-0.272297	-0.415611	-0.862875	0.736311	0.346405
170	-0.246659	-0.420772	-0.811503	1.251728	0.274510
171	-0.220377	-0.426062	-0.758840	2.847068	0.226144
172	-0.195082	-0.435182	-0.668062	3.877903	0.138562
173	-0.723538	-0.398684	-0.737402	0.294524	0.307190
174	-0.687633	-0.395023	-0.776541	5.988661	0.559477
175	-0.626473	-0.375884	-0.981172	5.227806	0.423529
176	-0.598155	-0.375586	-0.984362	5.203263	0.496732
177	-0.577669	-0.380416	-0.932714	3.902447	0.528105
178	-0.549049	-0.380111	-0.935981	5.203263	0.583007
179	-0.522151	-0.381029	-0.926164	4.025165	0.596078
180	-0.494324	-0.381336	-0.922881	2.184389	0.605229
181	-0.477623	-0.390783	-0.821879	3.092505	0.588235
182	-0.436073	-0.379806	-0.939242	1.300816	0.605229
183	-0.405660	-0.377684	-0.961928	5.080544	0.644444
184	-0.377082	-0.377082	-0.968363	1.227185	0.749020
185	-0.349150	-0.377082	-0.968363	0.834486	0.640523
186	-0.323279	-0.379501	-0.942499	5.988661	0.461438
187	-0.298036	-0.383189	-0.903074	5.006913	0.318954
188	-0.271852	-0.386317	-0.869629	5.080544	0.354248
189	-0.246048	-0.390783	-0.821879	5.178719	0.322876
190	-0.219824	-0.395684	-0.769478	3.534292	0.277124
191	-0.192934	-0.400709	-0.715746	1.104466	0.228758
192	-0.166638	-0.409022	-0.626876	1.767146	0.142484
193	-0.720503	-0.367603	-0.755282	5.178719	0.360784
194	-0.685345	-0.364545	-0.790596	3.509748	0.569935
195	-0.623502	-0.346390	-1.000234	2.871612	0.667974
196	-0.597681	-0.347489	-0.987546	5.645049	0.266667
197	-0.585673	-0.357118	-0.876362	5.325981	0.396078
198	-0.554842	-0.355668	-0.893097	0.711767	0.494118
199	-0.525962	-0.355380	-0.896428	1.030835	0.545098
200	-0.507408	-0.362434	-0.814968	5.620505	0.588235
201	-0.464207	-0.351672	-0.939242	4.712389	0.600000
202	-0.433983	-0.349987	-0.958703	6.062292	0.639216
203	-0.405337	-0.349428	-0.965148	1.055379	0.768627
204	-0.376782	-0.348872	-0.971573	2.945243	0.793464
205	-0.349987	-0.349987	-0.958703	3.166136	0.562092
206	-0.324319	-0.352521	-0.929442	3.313398	0.453595
207	-0.297794	-0.354517	-0.906388	1.668971	0.267974
208	-0.272520	-0.358579	-0.859489	0.343612	0.385621
209	-0.245643	-0.361239	-0.828768	2.331651	0.363399
210	-0.219457	-0.365762	-0.776541	1.963495	0.325490
211	-0.192608	-0.370400	-0.722989	0.000000	0.278431
212	-0.164928	-0.374836	-0.671767	5.203263	0.231373
213	-0.137890	-0.383027	-0.577182	2.380738	0.142484
214	0.866026	-0.323144	-1.268655	3.460661	0.084967
215	0.887948	-0.321720	-1.285092	4.663301	0.112418
216	0.910344	-0.320544	-1.298680	3.018874	0.142484
217	0.932577	-0.319376	-1.312169	0.122718	0.171242
218	0.954648	-0.318216	-1.325560	0.515418	0.198693
219	0.975853	-0.316835	-1.341501	0.171806	0.228758
220	0.997593	-0.315694	-1.354680	1.448078	0.256209
221	1.019177	-0.314561	-1.367764	1.251728	0.282353
222	1.039863	-0.313212	-1.383342	3.190680	0.304575
223	1.060372	-0.311874	-1.398787	0.760854	0.324183
224	1.086095	-0.312096	-1.396222	0.589049	0.232680
225	-0.717493	-0.336782	-0.773012	2.748894	0.383007
226	-0.682506	-0.333992	-0.808033	3.583379	0.577778
227	-0.621537	-0.317674	-1.012842	5.350525	0.708497
228	-0.600060	-0.320962	-0.971573	2.454369	0.086275
229	-0.601356	-0.337346	-0.765938	2.061670	0.588235
230	-0.569164	-0.335661	-0.787091	5.056001	0.588235
231	-0.536847	-0.333716	-0.811503	4.344233	0.588235
232	-0.493132	-0.324058	-0.932714	3.264311	0.607843
233	-0.461982	-0.321988	-0.958703	1.521709	0.640523
234	-0.432946	-0.321218	-0.968363	2.577088	0.769935
235	-0.404370	-0.320707	-0.974778	0.515418	0.905882
236	-0.377383	-0.321474	-0.965148	6.086836	0.687582
237	-0.351108	-0.323020	-0.945750	1.718058	0.533333
238	-0.325366	-0.325366	-0.916300	2.601631	0.486275
239	-0.298761	-0.327215	-0.893097	0.098175	0.267974
